nx ny nz
-0.025103834 0.356534548 -0.933944813
-0.902250440 -0.390507703 -0.182887606
-0.738384976 0.259653970 -0.622388499
0.012624144 -0.870844143 0.491397100
0.163130671 0.984405253 -0.065838296
0.472698051 0.402714685 0.783822324
0.500553307 -0.838529801 0.215207246
-0.374281079 0.783208167 -0.496486295
0.488251655 0.859492707 0.151269982
0.018966094 0.387100862 -0.921842291
0.717975107 -0.604685616 0.344771013
-0.660886719 0.540245190 0.520925983
-0.498883927 0.295458483 -0.814750951
-0.643013537 -0.647073693 0.409669657
0.819013375 -0.540922306 -0.191363924
0.546680910 0.812017403 -0.204371523
0.493045895 -0.860170846 0.130429521
0.161869054 -0.914419885 0.370991486
0.829523972 0.536840671 -0.153922298
0.225820914 0.861996670 0.453835493
0.823866628 -0.534569783 -0.188358506
0.675837586 0.413686987 0.610005438
-0.922109661 0.241768568 0.302095569
-0.524852727 -0.618174196 -0.585141246
0.906439682 0.146167372 -0.396235033
0.253122705 -0.963194778 -0.090469417
0.065008338 0.337503263 0.939076921
0.085910383 -0.246720586 -0.965271132
0.201866076 -0.723554825 -0.660089768
-0.776338150 0.629659223 -0.028780906
0.405771864 -0.048136628 0.912705900
0.565904576 -0.024861753 0.824095810
-0.541535759 0.404445281 0.736995955
0.739964690 0.389841693 0.548156649
-0.072279663 -0.052496471 0.996001893
-0.126933656 0.957404948 0.259352296
-0.297492659 -0.952715499 -0.061897466
0.541307317 -0.270857585 0.796004119
0.301472198 -0.948197760 -0.100177456
-0.954609635 0.269328511 0.127210839
-0.807320826 -0.369259120 0.460305102
0.819665984 0.362553093 0.443512041
-0.760875736 0.544293727 0.353288060
0.868811938 -0.001430863 0.495140151
-0.973103595 -0.224793501 -0.050371378
0.326867380 -0.944985709 0.012638283
0.444348630 -0.836905569 0.319598754
-0.412251556 0.407790738 0.814711831
-0.376394659 0.218893084 0.900229348
0.055724418 -0.150865521 -0.986982464
-0.371259875 0.927718820 0.038780098
-0.146299840 0.986540004 -0.073042297
0.395395726 0.291136160 -0.871149790
0.673106516 -0.163972054 -0.721138533
0.433048864 0.321432708 -0.842110263
-0.229668872 -0.948279986 0.219128451
-0.500829382 -0.856322302 0.126023986
-0.702435898 -0.668633024 -0.243954277
-0.953233806 -0.271308656 -0.133180046
-0.448278560 0.320958686 0.834285236
0.937976485 0.160447587 0.307338065
-0.479621614 0.714344635 -0.509583016
0.308280126 -0.946758370 -0.092800603
0.026044042 0.849007848 0.527737986
-0.564308317 0.825496409 0.010573642
-0.150939226 0.500542930 -0.852451832
-0.245127536 -0.152882708 -0.957360626
-0.011797726 0.923882240 -0.382494993
0.906949226 -0.342688135 -0.244965188
-0.867473799 -0.352045202 -0.351501613
0.096416475 -0.089221734 -0.991334124
-0.502857454 0.006876703 -0.864342000
0.547560253 -0.316310299 0.774677716
0.261079071 -0.179078238 -0.948561386
0.186373829 0.951621097 0.244299167
0.215225415 0.960822027 0.174639783
0.388223590 -0.701095234 -0.598120320
-0.338973176 -0.872779254 0.351217255
-0.437025284 0.153930216 0.886179660
-0.820860586 -0.069408735 0.566895339
-0.317285994 0.535564541 -0.782623933
-0.438969244 0.708809892 0.552172564
-0.654216715 0.478852321 -0.585406649
0.775526621 0.625329570 -0.086725942
0.637645880 0.767340630 -0.067794462
0.907021136 0.077497876 0.413892182
-0.277823348 -0.404111545 0.871497588
-0.523647003 0.841713104 0.131578364
0.516737349 0.058832537 0.854120159
0.436180460 -0.111348217 0.892943549
0.045192819 0.369713475 -0.928046096
0.594245979 0.782240377 0.187007242
-0.407673931 0.731404126 0.546671721
-0.641229204 -0.570565317 0.513108495
-0.410504950 -0.097598529 -0.906620214
0.341974424 0.419053782 0.841098937
0.103114216 0.727732415 0.678065624
-0.875362018 0.022866102 0.482926992
0.820635956 0.566026826 -0.078551006
-0.956417581 0.217386408 -0.194957841
0.162729823 -0.986647621 -0.006743591
0.454890985 -0.771872526 -0.444170007
0.816184470 -0.571755729 -0.083296438
0.145357507 -0.764445498 -0.628087793
-0.089688575 0.156932884 0.983528357
-0.363510622 -0.362353081 0.858230897
0.786298436 0.154566822 0.598200525
-0.520108875 0.215951237 -0.826348487
0.313351183 -0.899153467 -0.305506266
-0.301643702 -0.910040407 -0.284319424
0.319761997 -0.721324077 -0.614364583
-0.001358424 0.872033181 0.489444876
-0.067826960 0.842862969 -0.533836603
0.482466948 0.132567958 -0.865824105
0.153439714 -0.400332150 0.903432579
0.975466989 0.129085864 -0.178328330
0.709865075 0.148434824 0.688519193
0.051513906 -0.148598123 -0.987555019
-0.578975882 -0.730028777 0.363104548
0.406847019 -0.354997550 0.841696051
0.350211205 -0.278080464 0.894440254
-0.524733801 -0.815297162 -0.244836632
0.832368527 0.536638493 -0.138498238
0.961429902 -0.132622766 -0.240964198
-0.985642665 0.134780688 0.101699081
-0.458199721 -0.888834197 0.005175516
0.095597937 -0.974134275 -0.204752163
-0.104907758 -0.993264721 0.049188979
0.774807302 -0.066655770 -0.628673726
-0.810810713 -0.516257259 0.275797808
-0.643371877 -0.146762890 -0.751354299
0.670713025 -0.442015445 -0.595622686
0.065234293 -0.907617822 0.414697933
-0.077909967 0.774708436 -0.627500499
-0.259845522 0.959577110 -0.108129900
0.862862613 0.304353980 0.403530377
0.803332932 -0.269997841 -0.530808219
-0.072414164 -0.755183158 -0.651501793
-0.314483781 0.841042658 -0.440167240
-0.110245405 0.980104392 0.165049482
-0.623706960 -0.625206154 -0.469155511
0.015693143 -0.743656470 -0.668377722
-0.715551325 0.521775237 0.464474869
0.411372579 -0.238903695 0.879600833
-0.287071963 -0.954358810 0.082395085
-0.118228899 0.956274148 0.267510150
-0.333691513 -0.942614822 0.011281461
-0.158127018 0.066536918 -0.985174444
0.497801390 -0.665118676 0.556606614
0.368556622 0.088964218 -0.925338524
-0.011455569 0.931278670 0.364127462
0.950235975 -0.009461123 0.311387346
0.276247974 0.951659876 0.134277834
-0.245360102 0.964813035 -0.094521042
0.462601358 0.884612604 -0.058826229
0.385947445 0.522221001 0.760479977
-0.807930480 0.391267138 0.440634050
0.413286462 -0.849973809 0.326709082
-0.075551838 0.816186182 -0.572828104
-0.198031409 0.268209218 -0.942787026
0.476189566 -0.170087622 -0.862736170
-0.528792231 -0.481928766 0.698658314
-0.021017680 0.477028923 0.878636252
-0.146422864 -0.727518829 -0.670281060
0.908157362 -0.093726903 0.408001805
0.988115955 0.063840515 0.139825776
0.382618537 0.061645275 -0.921847555
-0.773544841 0.585916825 0.241515743
0.092910931 0.774925732 0.625186107
0.486874796 -0.241558191 -0.839406084
0.081190356 0.450778104 0.888936009
-0.567657980 -0.663375326 0.487542403
0.143936631 -0.989108920 -0.030753702
-0.340586891 -0.468903706 0.814941645
0.070613454 -0.215431560 -0.973962516
0.704707080 0.205105616 0.679205136
-0.885643982 -0.385469275 0.258936625
-0.385768495 -0.849250304 -0.360494922
-0.463958827 0.825389195 0.321675121
0.029819037 0.807695709 0.588845028
-0.106110979 -0.332435749 -0.937137628
-0.162981014 -0.671828155 0.722553887
0.397882163 0.029773295 0.916953290
0.835455026 0.525450738 0.160985779
-0.231136789 0.914616806 -0.331740685
0.183595045 -0.961844314 -0.202850620
0.653220292 -0.695275048 0.299826378
0.502155476 0.727926395 -0.466865122
0.365381561 0.803400910 0.470152414
-0.849973212 -0.327159992 -0.412930839
0.727127683 -0.684128736 -0.057036868
0.805446275 0.511141491 -0.299984458
0.016201592 -0.928532444 0.370897571
0.233600299 -0.066902448 -0.970028331
0.546157940 0.773326707 0.321989610
-0.335996268 -0.390599770 -0.857052115
0.207459198 0.049156589 -0.977007836
-0.981134405 -0.086613695 0.172839080
-0.565263655 0.593699422 -0.572711094
0.181123672 -0.949519225 -0.256139528
-0.118447738 -0.928677707 0.351465289
0.261922084 0.130162221 0.956271206
0.873336549 0.168720864 -0.456964486
0.828304813 0.558910798 -0.039113372
-0.034290811 -0.762822034 -0.645698602
0.598938533 -0.708389550 -0.373439258
0.872673741 0.425620995 -0.239347678
-0.695286393 -0.702346436 -0.152598540
-0.557510091 0.810369340 0.180233269
0.236318362 0.421258795 -0.875611020
-0.889749752 -0.391108440 -0.235328636
-0.326267055 0.130818684 -0.936181756
-0.830825333 -0.546998496 0.102576370
-0.593605632 0.485197262 -0.642040475
-0.434053633 0.790267469 -0.432521411
0.372100161 -0.825718368 0.423946514
-0.051828840 0.461523689 -0.885612588
0.746993294 -0.113717096 0.655033923
-0.525888159 -0.744276755 -0.411696194
-0.932575320 0.348355307 -0.094614232
0.165737428 -0.393532084 0.904247535
-0.140078882 -0.584102996 -0.799500842
0.502821537 0.625083533 -0.597026865
0.785894903 0.425475560 0.448708981
0.775685810 -0.317173983 0.545630084
0.918234983 0.062101305 -0.391136733
-0.260203388 -0.421214264 -0.868834128
0.687456701 0.719368089 0.099563233
0.131097256 -0.952530431 0.274771337
-0.740613685 0.048929154 -0.670147229
0.168730904 0.061896318 0.983716792
-0.659526428 -0.750109125 -0.048592097
0.422912878 -0.219063821 -0.879292750
0.763441030 0.073154676 0.641721268
0.776662088 -0.612171884 0.148464092
-0.811585959 0.140388693 0.567114843
0.308108733 -0.950564679 -0.038675561
-0.383098214 -0.377621022 -0.842993548
0.461835532 0.275350410 -0.843142985
0.410337572 -0.728674988 0.548320927
0.435897545 -0.409622557 -0.801375500
-0.220229366 -0.966403527 -0.132526414
-0.757678546 0.314791409 0.571690117
-0.049889362 -0.302286922 -0.951910536
0.476055983 0.864469503 0.161440948
0.632117150 -0.650853515 -0.420496861
-0.711046327 0.197772440 -0.674758610
0.734337264 -0.529935512 -0.424166401
0.061647170 0.348349355 -0.935335423
0.531934183 -0.663089463 -0.526648259
-0.415523087 -0.071533038 0.906765454
0.054762315 -0.863257138 0.501785016
-0.357463733 -0.888547691 -0.287580737
0.253577219 -0.961127456 -0.109236476
-0.252848821 -0.816057723 0.519728070
0.597348548 -0.163529222 -0.785132413
0.410039493 0.400785539 -0.819291503
-0.955071633 0.292109696 -0.050100909
-0.869587499 -0.370122304 -0.326844095
0.837036657 -0.544415712 -0.054600068
-0.705950553 0.602473068 -0.372370809
0.715289252 -0.694161099 -0.080632838
-0.549367841 -0.084950856 -0.831251062
0.001532881 -0.764905697 -0.644140454
-0.129462051 -0.773502241 -0.620430383
-0.076187084 0.580991167 -0.810336221
-0.190055665 0.959400843 0.208395937
0.749205411 0.641836081 0.163516657
-0.550858371 -0.829298916 0.093906143
-0.613180124 0.063818545 -0.787360990
0.773029163 -0.244735985 0.585260806
-0.439720152 -0.721970397 -0.534233033
-0.099071190 0.059808781 -0.993281334
0.506757840 0.250344741 -0.824938787
0.428439752 -0.341839415 -0.836412095
0.018952771 -0.523363347 0.851898820
0.151075024 -0.921964724 -0.356591342
0.003238498 0.993458692 0.114146128
-0.569838886 -0.211746102 -0.794007073
0.273290226 0.414088602 -0.868241373
-0.095150041 0.214832787 -0.972004806
0.374284863 -0.534880608 -0.757504836
0.656468035 -0.738879531 0.152009072
0.357793755 0.908157560 0.217332638
0.342826614 -0.017981248 -0.939226590
0.268960653 -0.717659508 0.642358932
0.490069739 -0.401702887 0.773606129
-0.164792219 -0.079986518 -0.983079692
0.030649911 -0.422960838 0.905629456
0.593172715 0.022365955 -0.804764496
-0.996938948 -0.049852461 0.060228450
0.487685195 0.524918745 -0.697584018
0.722018327 0.438592234 -0.535094747
-0.158553931 -0.345942800 -0.924761715
-0.481253767 0.861144559 -0.163782964
0.375316830 -0.913997955 0.154094176
0.227625380 0.060332743 -0.971877897
0.347469631 -0.141862145 -0.926898046
0.136295026 0.712955574 0.687835747
0.978077153 0.201653801 0.051969476
0.163281131 -0.985945087 0.035377355
-0.465739976 0.233547394 -0.853546653
-0.153411893 -0.680927729 0.716102101
0.162592497 -0.633723541 0.756279150
0.331515744 -0.807751445 -0.487478118
-0.241628160 0.361122866 -0.900669811
-0.764874377 0.143299034 -0.628038672
-0.756333364 -0.653554751 0.028740735
-0.480820908 0.876718059 0.013292803
-0.614105422 0.135014119 0.777589685
0.067290726 0.985832475 0.153643384
0.675635660 -0.612675792 -0.410054665
-0.550977290 -0.832183537 -0.062406633
0.341800442 0.878302288 0.334301584
-0.448902719 -0.890338266 0.076053412
-0.926282571 0.180668036 0.330695719
-0.073224314 -0.848205905 0.524580730
0.976378853 0.200993490 -0.079284001
0.373750172 0.655731593 -0.655993054
-0.852361430 0.491629636 -0.178270284
0.422440577 0.822947850 -0.379869446
0.540510184 0.218657428 -0.812427025
0.109225104 -0.978359074 0.175736732
-0.664357414 -0.734214339 -0.139851820
0.648663623 -0.095166000 -0.755101938
-0.929304449 -0.175888622 0.324740565
-0.365061318 0.913800654 -0.178041007
0.423635543 0.887232962 -0.182621458
0.284003774 0.225522062 -0.931923632
-0.301355299 0.421163217 -0.855456912
-0.462749813 0.104919396 0.880258219
0.995821585 0.087113639 0.027396803
0.060475811 0.029660497 0.997728887
0.124673206 -0.276377499 0.952928156
0.910436283 0.043601778 0.411344939
0.666461781 0.275825021 -0.692639338
-0.835261865 0.441456257 0.327801753
-0.053876927 -0.267815006 0.961962785
0.429979517 -0.898706181 -0.086283338
-0.727612374 -0.041710623 -0.684719254
-0.896656436 -0.084451718 -0.434597680
-0.848660813 0.014288453 -0.528744423
-0.168620945 -0.891942275 -0.419530637
-0.540078103 -0.770125596 0.339443970
0.788697711 -0.401199921 -0.465826731
0.176631488 -0.366328413 0.913567081
-0.084044824 0.403357102 -0.911174800
0.633990269 0.673309942 0.380407755
0.377641691 0.392881703 -0.838469272
0.163632508 -0.634928625 -0.755043074
0.164151200 0.206710910 -0.964533557
-0.198392957 -0.554406161 -0.808253700
-0.226640963 -0.961248024 0.156958944
0.096182350 -0.394644678 0.913785825
0.666979400 -0.080878111 -0.740673485
0.830858415 -0.193524905 0.521749370
-0.342237593 0.000811546 0.939613097
0.514193263 0.857497659 0.017408421
0.244686112 0.894842739 0.373343245
0.161831640 0.831137868 -0.531996584
0.367756696 0.923087442 -0.112537048
-0.301827338 0.910265467 0.283402607
0.750790785 0.391671247 -0.531889868
-0.710927210 0.533112314 0.458665197
0.861793670 0.351224603 -0.365995831
0.823540883 0.478725024 -0.304307025
-0.079602768 0.063338384 -0.994812368
0.001417686 -0.999504764 0.031435928
-0.338213690 0.342423954 0.876559944
0.988205287 -0.012086449 0.152657226
-0.933438556 0.083771241 0.348819211
0.005675932 0.473545712 0.880750954
0.343389499 0.501800913 -0.793901439
0.445115736 0.445874161 -0.776574667
-0.612356591 -0.263361192 0.745426245
0.538096507 0.761484196 0.361377875
-0.486962530 -0.705515987 -0.514892888
-0.640661283 -0.417353031 -0.644491713
0.352915223 0.919132395 -0.175061380
0.495793965 -0.758646064 0.422663570
0.371784701 -0.885897789 0.277418897
-0.637195261 -0.757640542 0.141290508
-0.332161830 0.420823990 -0.844141984
0.183664810 -0.819677403 0.542582890
0.717087644 -0.478920904 0.506379382
0.560635370 -0.260598097 0.785987668
-0.162872014 0.843789239 -0.511363302
-0.049772798 0.306317378 -0.950627336
-0.097032599 0.564304291 0.819844706
-0.168546647 -0.971780979 -0.165026535
0.941801794 0.327396124 -0.076296519
-0.361268715 0.871811904 -0.330800422
-0.422024275 -0.903792916 0.071090626
0.209444974 -0.419031035 0.883485028
-0.031645429 0.988307610 0.149153057
0.817855087 -0.099860166 -0.566693042
0.857740209 0.420317818 0.295997745
0.959177241 -0.190044888 -0.209432476
0.517631583 0.644675228 -0.562540127
0.991532447 -0.084876305 -0.098282350
0.707919120 -0.456351455 -0.539067592
-0.363628464 -0.278818847 -0.888838788
-0.116038937 -0.799258588 -0.589678450
0.119693140 -0.615836892 0.778728755
-0.034875823 -0.999348594 -0.009277122
0.126604091 0.417276994 -0.899917393
0.109940013 -0.287180999 0.951546251
-0.283971109 0.270567619 -0.919866062
-0.798926731 0.397262614 0.451551209
-0.293889920 -0.386813670 -0.874073166
-0.366317986 0.437326510 -0.821313982
-0.073006020 0.381310108 -0.921559940
-0.346344767 0.896100142 0.277578526
0.951549440 -0.264638459 -0.156589108
0.893512922 0.159799520 -0.419641241
-0.859695832 0.485902586 -0.157549207
-0.370562462 0.928591250 -0.020043751
0.202502724 0.435082826 0.877322963
0.428978837 -0.898400689 0.094092292
-0.039545322 0.379060614 0.924526483
-0.023792306 -0.056069621 0.998143338
-0.241854206 0.080574137 -0.966961401
-0.460310915 0.156969780 -0.873770193
0.234041798 -0.702004543 0.672617319
0.597748826 0.645872670 -0.474915609
-0.003515239 -0.343070746 -0.939302990
0.926172931 0.321146287 -0.197658200
-0.183242157 -0.972284471 0.145207504
0.319394244 0.440757141 -0.838880480
0.313883041 0.160079402 0.935869660
-0.590256593 -0.054139778 0.805398063
-0.690372027 -0.382054387 -0.614345921
-0.575158905 0.524985611 -0.627361413
0.478455366 0.138177801 0.867172046
-0.759350165 -0.598636867 -0.254992606
0.258108743 -0.787987164 -0.558977734
-0.775057119 0.631466358 -0.023166814
-0.426220109 -0.283405112 -0.859079717
0.922818617 -0.108282790 0.369703445
-0.605230340 -0.792472045 0.075394258
0.347263249 0.679053494 0.646756978
0.164757902 0.233194195 0.958371171
-0.469231174 0.598665500 -0.649170028
-0.211544565 -0.805940990 -0.552908688
0.685035687 0.148616007 0.713189589
0.626580810 -0.702689545 0.337081432
0.445887274 0.508663406 -0.736509388
-0.771900428 -0.261953631 -0.579266799
0.391576447 -0.532934852 -0.750098880
-0.494385796 0.429609200 0.755657740
0.996560293 -0.003716152 -0.082787514
0.961193718 0.101133218 0.256668480
-0.291619601 -0.495826507 -0.817993939
-0.687995065 0.457147896 -0.563629835
0.868441516 0.064782650 -0.491540986
0.598706795 0.800185986 -0.035391541
-0.568086521 -0.610050625 -0.552373009
0.033482218 -0.982017880 -0.185795114
0.378089267 -0.815669592 -0.437871696
0.216129882 -0.373720435 -0.902009374
0.913490594 -0.199100404 0.354815393
0.972642364 -0.063558077 0.223443960
0.067784621 0.971196706 0.228434243
-0.120093258 0.679570572 0.723713650
-0.635058797 -0.287058538 0.717145536
-0.543277526 0.309478222 -0.780431137
-0.790352049 -0.577838373 0.203584021
0.596145102 -0.095336064 -0.797196370
-0.942247821 0.283328566 -0.178588821
0.156169138 0.766142888 0.623406990
-0.572621416 -0.432880101 0.696218020
0.312152253 -0.351273897 0.882704719
0.058359873 0.184106460 -0.981172226
0.827022425 -0.383022934 -0.411494035
0.920299603 0.366584814 -0.136617036
0.526593532 -0.665737486 -0.528670836
0.821905661 -0.180196419 0.540370554
-0.913180563 -0.315008357 0.258594267
-0.231315267 0.875903062 -0.423423044
-0.663356541 0.171954575 -0.728278603
0.908980789 0.371809291 -0.188445686
0.310869534 0.783204313 0.538471111
-0.065440878 -0.903944526 -0.422613044
-0.765926867 -0.185790738 0.615498040
-0.132484124 0.845823825 -0.516749469
-0.673002808 0.029213393 -0.739062784
0.592576302 -0.050267027 -0.803944371
-0.314431408 -0.425078050 -0.848788278
0.405974601 -0.569470668 0.714764144
0.343753293 0.931894081 0.115789009
-0.111868825 -0.993605637 -0.015271028
-0.442351533 -0.348398416 -0.826404057
0.530228689 -0.137336725 0.836657733
-0.093093568 -0.590700097 -0.801502952
0.597053530 0.550624296 -0.583386636
-0.369825503 -0.089056653 0.924823232
0.027645452 -0.572596109 0.819371360
-0.121191793 0.855674093 0.503124633
-0.093817713 0.391015499 -0.915590037
-0.765994499 -0.018587152 -0.642578358
0.873416063 -0.238771643 -0.424420173
-0.297787723 0.124571900 -0.946469394
0.957804201 -0.091337460 -0.272522623
0.339217938 -0.790159312 -0.510469834
0.404535882 -0.319549370 0.856877424
-0.386751633 -0.224344670 -0.894478979
0.795248524 0.415453573 0.441563262
0.802397275 -0.387992064 -0.453454266
0.743685470 -0.641516619 0.188117912
0.210328804 0.977022014 -0.034493157
-0.346661573 0.844599369 -0.408016741
-0.247942806 0.643471919 0.724201805
-0.991335717 0.082622829 0.102112506
0.499618822 -0.820469700 0.277867783
0.757361109 0.060883902 0.650151752
0.899574448 0.420773044 0.117114720
0.656937785 0.746032838 -0.108939205
-0.668369636 0.693205401 -0.269718929
0.409077733 0.723367802 0.556232354
-0.588754692 0.697895910 -0.407810263
0.370790299 -0.333348240 -0.866829571
-0.576808031 -0.716461430 0.392397138
-0.287768267 -0.699020353 -0.654644919
-0.049902089 0.562806482 0.825080993
0.277974629 -0.295524235 -0.913999744
-0.556628444 0.830066100 0.033985948
-0.249280200 0.931053026 -0.266457586
-0.741202530 0.480737854 0.468518863
0.077976842 -0.975224907 0.207016891
0.590965402 0.754037876 -0.286682360
0.136816964 0.905511598 -0.401658890
0.467986489 0.009885975 0.883680323
-0.248267988 0.560716776 -0.789911200
0.239743924 -0.494023505 0.835741364
-0.401976747 0.341315555 -0.849657806
0.461862217 0.623387258 0.630929171
-0.960890489 0.203955077 0.187328043
-0.651974155 0.106151680 -0.750773948
0.874983845 -0.392709019 0.283165849
-0.344902323 -0.511035242 -0.787327993
-0.478221949 -0.828048497 0.292642195
-0.051800934 -0.513365171 0.856605431
-0.351447119 -0.936110802 -0.013471789
-0.733078164 -0.277481111 0.620967502
0.972335372 -0.232970375 0.016991989
0.035365543 -0.828333634 -0.559117759
-0.369965348 -0.862573099 -0.345098957
0.727061467 0.547955160 -0.413674711
0.774392609 0.591307303 0.225103890
0.401049830 0.726203911 -0.558378826
-0.287155198 -0.794795538 -0.534641884
-0.100463672 -0.790389534 0.604310711
0.804817504 -0.590321570 -0.061556718
-0.910566700 -0.178097037 0.373027788
-0.771937265 0.554046614 -0.311681262
-0.527276259 0.226056509 0.819071549
0.929929407 0.367716799 -0.003956444
0.549364601 0.155742883 0.820940126
0.050217483 -0.060794096 0.996886294
-0.027629990 0.997671726 -0.062351514
-0.089820353 0.811761545 -0.577040291
0.919344161 -0.282613718 0.273744042
-0.240020505 -0.943760169 -0.227391513
-0.105760264 -0.908533312 0.404205377
-0.286777921 -0.661902720 0.692562786
-0.802129407 -0.540574611 0.253707516
-0.044221710 0.126184491 0.991020643
-0.837862871 -0.120337137 0.532451672
0.045567643 0.311124674 0.949276054
0.317440214 0.309957997 0.896190689
0.447724819 0.265112522 0.853965946
0.593206978 0.802260052 0.066964844
0.760406851 0.149062662 -0.632108965
0.317080897 -0.015375175 -0.948273858
-0.596361556 -0.715162087 -0.364549151
0.361599461 0.926787588 0.101541108
0.772684043 -0.594458976 -0.222660943
-0.475454047 -0.190953544 -0.858766670
-0.428034501 -0.898865256 -0.093955936
-0.568194446 -0.142782308 -0.810412416
-0.248312164 0.063269116 -0.966611653
0.124735715 -0.720169338 -0.682493315
0.467064820 -0.884100240 -0.014738397
-0.994540909 0.072088434 0.075442947
-0.409026574 -0.262775373 -0.873868620
0.986566970 -0.082721742 0.140864216
-0.054919105 0.593065125 -0.803279309
-0.711535092 0.644387595 0.280147174
-0.969249158 0.242696193 0.040677119
-0.228804326 0.959800799 -0.162576158
0.591117102 0.621129550 0.514566472
-0.550119915 0.427469881 0.717382450
0.133297830 -0.481675975 -0.866152379
0.103429220 -0.094505430 -0.990136920
-0.993576648 0.041264993 0.105369088
0.924088822 -0.185345082 -0.334226045
0.972417716 -0.220049532 -0.077343322
0.057135424 -0.932015223 0.357887088
-0.053870176 0.303863449 -0.951191363
-0.812381477 -0.498757986 -0.302120519
-0.685978393 -0.695912196 0.212461429
-0.504000404 -0.162772691 -0.848226765
-0.044743993 0.983725839 -0.174015658
0.036470303 -0.929854721 -0.366114893
-0.335304454 0.322475033 -0.885200980
0.259742623 0.013764222 0.965579782
0.557247256 0.660918938 0.502654606
-0.744931230 -0.484607352 -0.458511916
0.813607114 -0.043197062 0.579808139
0.833377733 -0.552443443 -0.016964557
-0.789041011 -0.613764355 -0.026600749
0.619428921 -0.331453430 0.711650501
-0.198399410 -0.046803223 -0.979003132
0.114176840 -0.658798416 0.743604933
0.008586803 -0.940201707 0.340509938
0.567516821 0.322812302 -0.757441004
0.845949422 -0.391563673 0.362004786
0.874463807 0.463937632 0.141686005
-0.190952002 -0.390335482 0.900652844
0.433929769 0.236802734 0.869269476
-0.945237650 -0.144976037 -0.292417054
-0.421626111 0.845884117 0.326667237
-0.610280703 0.423243120 -0.669643730
0.867623959 -0.490421332 0.081948655
-0.914919887 0.069820245 -0.397550920
-0.544557499 0.097197985 0.833072435
0.655288204 -0.399083244 0.641350087
-0.150749687 0.856318353 -0.493956891
-0.717757931 0.691292387 -0.083296990
-0.038623724 -0.570309535 -0.820521323
-0.339019826 -0.153965595 0.928094905
0.919769059 0.010681019 0.392314663
-0.929627816 0.365591616 0.046204920
-0.573929163 -0.625316153 -0.528758003
0.194688529 0.980731086 0.016214594
0.668303801 0.171158755 -0.723930045
-0.316138097 0.908009483 -0.274909954
0.143926503 -0.837200014 0.527618515
-0.206547067 0.881519966 0.424571383
-0.597421775 0.155019592 -0.786801213
-0.524956564 -0.020109950 -0.850891413
-0.550866028 0.018048022 -0.834398519
0.457948944 0.396443605 0.795685385
-0.098871479 -0.853837083 -0.511064249
-0.680011436 -0.656885897 -0.325707485
0.864401659 0.362187004 -0.348755425
0.880477694 0.008696679 0.474007803
0.289640109 -0.877136948 -0.383065766
-0.752198731 -0.153718693 -0.640755517
0.135198978 0.435776667 0.889842645
0.325382448 -0.053744696 0.944053902
0.913502218 -0.003648824 -0.406817383
0.860512122 -0.172012174 0.479510896
-0.937369464 -0.138608688 -0.319571775
-0.573246833 -0.797646701 0.187477489
0.123470984 0.954368138 0.271912437
-0.842063872 0.308311758 0.442574620
-0.548391572 -0.472538610 0.689908651
0.200483378 -0.075570660 0.976778117
-0.927653033 0.255177434 0.272661562
0.584306946 0.789179873 0.189157399
0.994129108 -0.097246672 -0.047438404
-0.062347652 0.084205722 0.994495936
0.191669615 -0.755838188 -0.626076187
0.106395525 0.991695551 0.072249051
-0.686687939 0.456478629 0.565762260
0.653441634 0.464993239 0.597323462
-0.935692344 0.070504182 0.345700735
0.356846061 0.466349411 0.809431354
0.060544593 0.357108654 0.932098579
0.378088113 -0.635206638 -0.673470048
-0.456865034 -0.028078829 0.889092751
0.948734706 -0.252231049 0.190478229
0.792133199 -0.552397781 0.259579827
-0.816260922 -0.442768034 -0.371045246
-0.927571968 -0.209531787 -0.309364954
0.403876426 -0.703678376 -0.584568709
0.977131896 0.207967080 -0.044305213
0.769734923 0.340164200 -0.540181882
0.939778641 0.167023818 0.298193143
0.578928870 0.814450908 -0.038872644
0.158904870 0.910756294 0.381145923
0.387357777 -0.087269919 0.917789689
-0.044885013 -0.964863399 -0.258889855
-0.154906454 -0.307777488 -0.938763553
-0.432721918 -0.342699418 -0.833851816
-0.329922161 0.942412910 -0.054856850
0.484002096 -0.821823946 -0.300578397
0.234715008 -0.895646601 0.377790988
-0.420452846 0.336920516 -0.842439297
0.202773565 0.252512925 0.946107871
-0.982365261 0.186897055 0.005290145
-0.791037644 -0.273264507 -0.547344458
-0.913228160 0.234779965 -0.333005551
-0.554028242 -0.743911397 0.373695785
0.061925526 -0.997613650 0.030532530
-0.116405177 -0.105379098 0.987595606
0.607070287 0.542858737 0.580318928
-0.955785347 -0.293319791 -0.020925344
-0.831853911 0.320336591 0.453214672
-0.853116464 0.462998718 0.240467226
-0.719619852 -0.551536576 0.421846742
0.714503191 -0.299338149 0.632362130
-0.250820766 0.798772206 0.546856385
0.986022574 -0.166592956 -0.002503937
0.147279870 0.933296836 -0.327514360
0.447469985 0.114631195 0.886921813
-0.088463757 0.187378398 -0.978296223
-0.585911569 -0.808993967 -0.047290525
0.333528667 0.001914126 0.942738015
-0.578315897 -0.600276451 -0.552466203
-0.061620299 0.463774576 0.883807717
0.701951207 -0.228603887 -0.674540411
0.032113483 0.046520570 0.998401002
-0.235901658 0.367215154 0.899724090
0.433254690 0.254017550 -0.864734328
0.795049957 -0.440631683 -0.416820448
